"Time","memory_usage"
2023-05-25 20:13:15,38.3%
2023-05-25 20:13:20,38.3%
2023-05-25 20:13:25,38.3%
2023-05-25 20:13:30,38.3%
2023-05-25 20:13:35,38.3%
2023-05-25 20:13:40,38.3%
2023-05-25 20:13:45,38.3%
2023-05-25 20:13:50,37.8%
2023-05-25 20:13:55,37.8%
2023-05-25 20:14:00,37.8%
2023-05-25 20:14:05,38.1%
2023-05-25 20:14:10,38.1%
2023-05-25 20:14:15,38.1%
2023-05-25 20:14:20,38.1%
2023-05-25 20:14:25,37.8%
2023-05-25 20:14:30,37.8%
2023-05-25 20:14:35,38.3%
2023-05-25 20:14:40,38.3%
2023-05-25 20:14:45,38.3%
2023-05-25 20:14:50,38.3%
2023-05-25 20:14:55,38.3%
2023-05-25 20:15:00,38.3%
2023-05-25 20:15:05,38.3%
2023-05-25 20:15:10,38.3%
2023-05-25 20:15:15,38.3%
2023-05-25 20:15:20,38.3%
2023-05-25 20:15:25,38.0%
2023-05-25 20:15:30,38.1%
2023-05-25 20:15:35,38.5%
2023-05-25 20:15:40,37.8%
2023-05-25 20:15:45,37.9%
2023-05-25 20:15:50,38.1%
2023-05-25 20:15:55,38.5%
2023-05-25 20:16:00,38.5%
2023-05-25 20:16:05,38.5%
2023-05-25 20:16:10,38.2%
2023-05-25 20:16:15,38.2%
2023-05-25 20:16:20,38.3%
2023-05-25 20:16:25,37.7%
2023-05-25 20:16:30,38.1%
2023-05-25 20:16:35,38.1%
2023-05-25 20:16:40,37.9%
2023-05-25 20:16:45,37.9%
2023-05-25 20:16:50,37.9%
2023-05-25 20:16:55,37.9%
2023-05-25 20:17:00,37.9%
2023-05-25 20:17:05,37.9%
2023-05-25 20:17:10,37.9%
2023-05-25 20:17:15,39.1%
2023-05-25 20:17:20,39.1%
2023-05-25 20:17:25,38.6%
2023-05-25 20:17:30,38.4%
2023-05-25 20:17:35,38.3%
2023-05-25 20:17:40,38.4%
2023-05-25 20:17:45,38.4%
2023-05-25 20:17:50,38.4%
2023-05-25 20:17:55,38.4%
2023-05-25 20:18:00,38.4%
2023-05-25 20:18:05,38.4%
2023-05-25 20:18:10,38.4%
2023-05-25 20:18:15,38.4%
2023-05-25 20:18:20,38.4%
2023-05-25 20:18:25,38.4%
2023-05-25 20:18:30,38.1%
2023-05-25 20:18:35,38.1%
2023-05-25 20:18:40,38.1%
2023-05-25 20:18:45,38.3%
2023-05-25 20:18:50,38.3%
2023-05-25 20:18:55,38.3%
2023-05-25 20:19:00,38.3%
2023-05-25 20:19:05,38.3%
2023-05-25 20:19:10,38.3%
2023-05-25 20:19:15,38.3%
2023-05-25 20:19:20,38.3%
2023-05-25 20:19:25,38.3%
2023-05-25 20:19:30,38.3%
2023-05-25 20:19:35,38.3%
2023-05-25 20:19:40,38.3%
2023-05-25 20:19:45,38.3%
2023-05-25 20:19:50,38.3%
2023-05-25 20:19:55,38.3%
2023-05-25 20:20:00,38.3%
2023-05-25 20:20:05,38.1%
2023-05-25 20:20:10,38.1%
2023-05-25 20:20:15,38.1%
2023-05-25 20:20:20,38.1%
2023-05-25 20:20:25,38.3%
2023-05-25 20:20:30,38.3%
2023-05-25 20:20:35,38.3%
2023-05-25 20:20:40,38.3%
2023-05-25 20:20:45,38.3%
2023-05-25 20:20:50,38.3%
2023-05-25 20:20:55,38.3%
2023-05-25 20:21:00,38.3%
2023-05-25 20:21:05,38.3%
2023-05-25 20:21:10,38.3%
2023-05-25 20:21:15,38.3%
2023-05-25 20:21:20,38.1%
2023-05-25 20:21:25,38.1%
2023-05-25 20:21:30,38.1%
2023-05-25 20:21:35,38.1%
2023-05-25 20:21:40,38.3%
2023-05-25 20:21:45,39.2%
2023-05-25 20:21:50,38.9%
2023-05-25 20:21:55,38.7%
2023-05-25 20:22:00,37.8%
2023-05-25 20:22:05,38.7%
2023-05-25 20:22:10,38.7%
2023-05-25 20:22:15,38.7%
2023-05-25 20:22:20,38.7%
2023-05-25 20:22:25,38.7%
2023-05-25 20:22:30,38.2%
2023-05-25 20:22:35,39.5%
2023-05-25 20:22:40,38.3%
2023-05-25 20:22:45,39.3%
2023-05-25 20:22:50,38.9%
2023-05-25 20:22:55,39.1%
2023-05-25 20:23:00,39.1%
2023-05-25 20:23:05,38.2%
2023-05-25 20:23:10,38.1%
2023-05-25 20:23:15,38.1%
2023-05-25 20:23:20,38.3%
2023-05-25 20:23:25,37.9%
2023-05-25 20:23:30,37.4%
2023-05-25 20:23:35,38.2%
2023-05-25 20:23:40,38.2%
2023-05-25 20:23:45,38.2%
2023-05-25 20:23:50,38.0%
2023-05-25 20:23:55,38.0%
2023-05-25 20:24:00,38.0%
2023-05-25 20:24:05,38.0%
2023-05-25 20:24:10,37.1%
2023-05-25 20:24:15,37.1%
2023-05-25 20:24:20,37.1%
2023-05-25 20:24:25,38.0%
2023-05-25 20:24:30,37.8%
2023-05-25 20:24:35,37.8%
2023-05-25 20:24:40,37.8%
2023-05-25 20:24:45,37.8%
2023-05-25 20:24:50,37.8%
2023-05-25 20:24:55,38.0%
2023-05-25 20:25:00,38.0%
2023-05-25 20:25:05,38.0%
2023-05-25 20:25:10,38.0%
2023-05-25 20:25:15,38.0%
2023-05-25 20:25:20,38.0%
2023-05-25 20:25:25,38.0%
2023-05-25 20:25:30,38.0%
2023-05-25 20:25:35,37.8%
2023-05-25 20:25:40,37.8%
2023-05-25 20:25:45,37.8%
2023-05-25 20:25:50,37.8%
2023-05-25 20:25:55,37.8%
2023-05-25 20:26:00,37.8%
2023-05-25 20:26:05,37.8%
2023-05-25 20:26:10,38.0%
2023-05-25 20:26:15,38.0%
2023-05-25 20:26:20,38.0%
2023-05-25 20:26:25,38.0%
2023-05-25 20:26:30,38.0%
2023-05-25 20:26:35,38.0%
2023-05-25 20:26:40,37.8%
2023-05-25 20:26:45,37.8%
2023-05-25 20:26:50,37.8%
2023-05-25 20:26:55,37.8%
2023-05-25 20:27:00,37.8%
2023-05-25 20:27:05,37.8%
2023-05-25 20:27:10,37.8%
2023-05-25 20:27:15,37.8%
2023-05-25 20:27:20,37.8%
2023-05-25 20:27:25,37.8%
2023-05-25 20:27:30,38.0%
2023-05-25 20:27:35,38.0%
2023-05-25 20:27:40,37.8%
2023-05-25 20:27:45,37.8%
2023-05-25 20:27:50,37.8%
2023-05-25 20:27:55,37.8%
2023-05-25 20:28:00,37.8%
2023-05-25 20:28:05,37.8%
2023-05-25 20:28:10,37.8%
2023-05-25 20:28:15,37.8%
2023-05-25 20:28:20,37.8%
2023-05-25 20:28:25,37.8%
2023-05-25 20:28:30,37.8%
2023-05-25 20:28:35,37.6%
2023-05-25 20:28:40,37.6%
2023-05-25 20:28:45,38.0%
2023-05-25 20:28:50,38.0%
2023-05-25 20:28:55,38.0%
2023-05-25 20:29:00,38.0%
2023-05-25 20:29:05,38.0%
2023-05-25 20:29:10,38.0%
2023-05-25 20:29:15,38.0%
2023-05-25 20:29:20,37.8%
2023-05-25 20:29:25,37.8%
2023-05-25 20:29:30,37.8%
2023-05-25 20:29:35,38.4%
2023-05-25 20:29:40,38.4%
2023-05-25 20:29:45,38.4%
2023-05-25 20:29:50,38.2%
2023-05-25 20:29:55,38.2%
2023-05-25 20:30:00,38.2%
2023-05-25 20:30:05,38.4%
2023-05-25 20:30:10,38.4%
2023-05-25 20:30:15,38.0%
2023-05-25 20:30:20,38.0%
2023-05-25 20:30:25,37.8%
2023-05-25 20:30:30,38.2%
2023-05-25 20:30:35,38.2%
2023-05-25 20:30:40,38.2%
2023-05-25 20:30:45,38.2%
2023-05-25 20:30:50,38.0%
2023-05-25 20:30:55,38.0%
2023-05-25 20:31:00,38.0%
2023-05-25 20:31:05,38.2%
2023-05-25 20:31:10,38.2%
2023-05-25 20:31:15,38.0%
2023-05-25 20:31:20,38.0%
2023-05-25 20:31:25,38.0%
2023-05-25 20:31:30,37.1%
2023-05-25 20:31:35,38.0%
2023-05-25 20:31:40,38.2%
2023-05-25 20:31:45,38.2%
2023-05-25 20:31:50,38.6%
2023-05-25 20:31:55,38.6%
2023-05-25 20:32:00,38.6%
2023-05-25 20:32:05,38.4%
2023-05-25 20:32:10,37.9%
2023-05-25 20:32:15,37.9%
2023-05-25 20:32:20,38.4%
2023-05-25 20:32:25,38.1%
2023-05-25 20:32:30,38.1%
2023-05-25 20:32:35,38.2%
2023-05-25 20:32:40,37.9%
2023-05-25 20:32:45,37.9%
2023-05-25 20:32:50,37.9%
2023-05-25 20:32:55,37.9%
2023-05-25 20:33:00,37.9%
2023-05-25 20:33:05,37.9%
2023-05-25 20:33:10,37.9%
2023-05-25 20:33:15,37.9%
2023-05-25 20:33:20,38.1%
2023-05-25 20:33:25,38.2%
2023-05-25 20:33:30,38.2%
2023-05-25 20:33:35,38.2%
2023-05-25 20:33:40,38.2%
2023-05-25 20:33:45,38.2%
2023-05-25 20:33:50,38.2%
2023-05-25 20:33:55,37.9%
2023-05-25 20:34:00,37.9%
2023-05-25 20:34:05,37.9%
2023-05-25 20:34:10,37.9%
2023-05-25 20:34:15,37.9%
2023-05-25 20:34:20,37.9%
2023-05-25 20:34:25,37.9%
2023-05-25 20:34:30,37.9%
2023-05-25 20:34:35,37.9%
2023-05-25 20:34:40,37.9%
2023-05-25 20:34:45,37.9%
2023-05-25 20:34:50,37.9%
2023-05-25 20:34:55,37.9%
2023-05-25 20:35:00,37.9%
2023-05-25 20:35:05,37.9%
2023-05-25 20:35:10,37.9%
2023-05-25 20:35:15,37.9%
2023-05-25 20:35:20,37.9%
2023-05-25 20:35:25,37.9%
2023-05-25 20:35:30,37.9%
2023-05-25 20:35:35,37.9%
2023-05-25 20:35:40,37.9%
2023-05-25 20:35:45,38.0%
2023-05-25 20:35:50,38.0%
2023-05-25 20:35:55,38.0%
2023-05-25 20:36:00,38.0%
2023-05-25 20:36:05,38.0%
2023-05-25 20:36:10,38.0%
2023-05-25 20:36:15,38.0%
2023-05-25 20:36:20,38.2%
2023-05-25 20:36:25,38.2%
2023-05-25 20:36:30,38.2%
2023-05-25 20:36:35,38.2%
2023-05-25 20:36:40,38.2%
2023-05-25 20:36:45,38.1%
2023-05-25 20:36:50,38.1%
2023-05-25 20:36:55,38.1%
2023-05-25 20:37:00,38.1%
2023-05-25 20:37:05,38.1%
2023-05-25 20:37:10,38.1%
2023-05-25 20:37:15,38.1%
2023-05-25 20:37:20,38.1%
2023-05-25 20:37:25,38.1%
2023-05-25 20:37:30,38.1%
2023-05-25 20:37:35,37.7%
2023-05-25 20:37:40,38.0%
2023-05-25 20:37:45,38.0%
2023-05-25 20:37:50,38.0%
2023-05-25 20:37:55,38.0%
2023-05-25 20:38:00,38.0%
2023-05-25 20:38:05,38.0%
2023-05-25 20:38:10,38.0%
2023-05-25 20:38:15,37.0%
2023-05-25 20:38:20,36.6%
2023-05-25 20:38:25,36.4%
2023-05-25 20:38:30,36.4%
2023-05-25 20:38:35,36.4%
2023-05-25 20:38:40,37.7%
2023-05-25 20:38:45,37.7%
2023-05-25 20:38:50,37.7%
2023-05-25 20:38:55,37.7%
2023-05-25 20:39:00,37.7%
2023-05-25 20:39:05,37.9%
2023-05-25 20:39:10,37.0%
2023-05-25 20:39:15,37.5%
2023-05-25 20:39:20,36.7%
2023-05-25 20:39:25,38.4%
2023-05-25 20:39:30,38.4%
2023-05-25 20:39:35,38.4%
2023-05-25 20:39:40,37.9%
2023-05-25 20:39:45,38.3%
2023-05-25 20:39:50,38.3%
2023-05-25 20:39:55,38.1%
2023-05-25 20:40:00,38.1%
2023-05-25 20:40:05,38.1%
2023-05-25 20:40:10,38.1%
2023-05-25 20:40:15,38.1%
2023-05-25 20:40:20,38.0%
2023-05-25 20:40:25,38.0%
2023-05-25 20:40:30,38.0%
2023-05-25 20:40:35,38.2%
2023-05-25 20:40:40,38.2%
2023-05-25 20:40:45,38.2%
2023-05-25 20:40:50,38.2%
2023-05-25 20:40:55,38.2%
2023-05-25 20:41:00,38.2%
2023-05-25 20:41:05,38.0%
2023-05-25 20:41:10,38.0%
2023-05-25 20:41:15,38.0%
2023-05-25 20:41:20,38.0%
2023-05-25 20:41:25,38.0%
2023-05-25 20:41:30,38.0%
2023-05-25 20:41:35,38.0%
2023-05-25 20:41:40,38.0%
2023-05-25 20:41:45,38.0%
2023-05-25 20:41:50,38.0%
2023-05-25 20:41:55,37.9%
2023-05-25 20:42:00,38.0%
2023-05-25 20:42:05,38.0%
2023-05-25 20:42:10,38.0%
2023-05-25 20:42:15,38.0%
2023-05-25 20:42:20,38.0%
2023-05-25 20:42:25,38.0%
2023-05-25 20:42:30,38.0%
2023-05-25 20:42:35,38.0%
2023-05-25 20:42:40,38.0%
2023-05-25 20:42:45,38.0%
2023-05-25 20:42:50,38.0%
2023-05-25 20:42:55,38.4%
2023-05-25 20:43:00,38.2%
2023-05-25 20:43:05,38.2%
2023-05-25 20:43:10,37.8%
2023-05-25 20:43:15,38.2%
2023-05-25 20:43:20,38.2%
2023-05-25 20:43:25,38.2%
2023-05-25 20:43:30,38.6%
2023-05-25 20:43:35,38.4%
2023-05-25 20:43:40,38.0%
2023-05-25 20:43:45,38.0%
2023-05-25 20:43:50,38.0%
2023-05-25 20:43:55,37.8%
2023-05-25 20:44:00,37.8%
2023-05-25 20:44:05,38.0%
2023-05-25 20:44:10,38.0%
2023-05-25 20:44:15,38.0%
2023-05-25 20:44:20,38.0%
2023-05-25 20:44:25,38.2%
2023-05-25 20:44:30,38.2%
2023-05-25 20:44:35,38.2%
2023-05-25 20:44:40,38.2%
2023-05-25 20:44:45,38.2%
2023-05-25 20:44:50,38.2%
2023-05-25 20:44:55,38.6%
2023-05-25 20:45:00,38.0%
2023-05-25 20:45:05,38.0%
2023-05-25 20:45:10,38.0%
2023-05-25 20:45:15,37.8%
2023-05-25 20:45:20,37.8%
2023-05-25 20:45:25,38.2%
2023-05-25 20:45:30,38.2%
2023-05-25 20:45:35,38.3%
2023-05-25 20:45:40,38.3%
2023-05-25 20:45:45,38.3%
2023-05-25 20:45:50,38.3%
2023-05-25 20:45:55,38.3%
2023-05-25 20:46:00,38.2%
2023-05-25 20:46:05,38.2%
2023-05-25 20:46:10,38.4%
2023-05-25 20:46:15,38.2%
2023-05-25 20:46:20,38.2%
2023-05-25 20:46:25,38.2%
2023-05-25 20:46:30,38.2%
2023-05-25 20:46:35,38.2%
2023-05-25 20:46:40,38.2%
2023-05-25 20:46:45,38.2%
2023-05-25 20:46:50,38.2%
2023-05-25 20:46:55,38.0%
2023-05-25 20:47:00,38.0%
2023-05-25 20:47:05,38.4%
2023-05-25 20:47:10,38.4%
2023-05-25 20:47:15,38.4%
2023-05-25 20:47:20,38.4%
2023-05-25 20:47:25,38.4%
2023-05-25 20:47:30,38.2%
2023-05-25 20:47:35,38.2%
2023-05-25 20:47:40,38.2%
2023-05-25 20:47:45,38.2%
2023-05-25 20:47:50,38.2%
2023-05-25 20:47:55,38.2%
2023-05-25 20:48:00,38.2%
2023-05-25 20:48:05,38.2%
2023-05-25 20:48:10,38.2%
2023-05-25 20:48:15,38.2%
2023-05-25 20:48:20,38.2%
2023-05-25 20:48:25,38.2%
2023-05-25 20:48:30,38.2%
2023-05-25 20:48:35,38.2%
2023-05-25 20:48:40,38.2%
2023-05-25 20:48:45,38.2%
2023-05-25 20:48:50,38.2%
2023-05-25 20:48:55,38.0%
2023-05-25 20:49:00,38.0%
2023-05-25 20:49:05,38.0%
2023-05-25 20:49:10,38.0%
2023-05-25 20:49:15,38.4%
2023-05-25 20:49:20,38.2%
2023-05-25 20:49:25,38.2%
2023-05-25 20:49:30,38.2%
2023-05-25 20:49:35,38.2%
2023-05-25 20:49:40,38.2%
2023-05-25 20:49:45,38.2%
2023-05-25 20:49:50,38.2%
2023-05-25 20:49:55,38.6%
2023-05-25 20:50:00,38.4%
2023-05-25 20:50:05,38.2%
2023-05-25 20:50:10,38.2%
2023-05-25 20:50:15,38.2%
2023-05-25 20:50:20,38.2%
2023-05-25 20:50:25,38.2%
2023-05-25 20:50:30,38.4%
2023-05-25 20:50:35,38.0%
2023-05-25 20:50:40,38.0%
2023-05-25 20:50:45,38.0%
2023-05-25 20:50:50,38.0%
2023-05-25 20:50:55,38.0%
2023-05-25 20:51:00,38.0%
2023-05-25 20:51:05,38.0%
2023-05-25 20:51:10,38.0%
2023-05-25 20:51:15,38.0%
2023-05-25 20:51:20,38.0%
2023-05-25 20:51:25,37.8%
2023-05-25 20:51:30,37.9%
2023-05-25 20:51:35,38.0%
2023-05-25 20:51:40,37.9%
2023-05-25 20:51:45,37.9%
2023-05-25 20:51:50,38.0%
2023-05-25 20:51:55,38.0%
2023-05-25 20:52:00,38.0%
2023-05-25 20:52:05,38.0%
2023-05-25 20:52:10,38.0%
2023-05-25 20:52:15,38.0%
2023-05-25 20:52:20,38.0%
2023-05-25 20:52:25,38.0%
2023-05-25 20:52:30,38.0%
2023-05-25 20:52:35,38.0%
2023-05-25 20:52:40,38.0%
2023-05-25 20:52:45,38.0%
2023-05-25 20:52:50,38.0%
2023-05-25 20:52:55,38.0%
2023-05-25 20:53:00,38.0%
2023-05-25 20:53:05,38.0%
2023-05-25 20:53:10,38.0%
2023-05-25 20:53:15,38.0%
2023-05-25 20:53:20,38.0%
2023-05-25 20:53:25,38.0%
2023-05-25 20:53:30,38.0%
2023-05-25 20:53:35,38.0%
2023-05-25 20:53:40,38.0%
2023-05-25 20:53:45,38.2%
2023-05-25 20:53:50,38.2%
2023-05-25 20:53:55,38.2%
2023-05-25 20:54:00,37.9%
2023-05-25 20:54:05,37.9%
2023-05-25 20:54:10,38.0%
2023-05-25 20:54:15,38.0%
2023-05-25 20:54:20,38.0%
2023-05-25 20:54:25,38.0%
2023-05-25 20:54:30,38.4%
2023-05-25 20:54:35,38.4%
2023-05-25 20:54:40,38.4%
2023-05-25 20:54:45,38.4%
2023-05-25 20:54:50,38.4%
2023-05-25 20:54:55,38.1%
2023-05-25 20:55:00,38.2%
2023-05-25 20:55:05,38.2%
2023-05-25 20:55:10,38.2%
2023-05-25 20:55:15,38.2%
2023-05-25 20:55:20,38.2%
2023-05-25 20:55:25,38.2%
2023-05-25 20:55:30,38.2%
2023-05-25 20:55:35,38.2%
2023-05-25 20:55:40,38.2%
2023-05-25 20:55:45,38.2%
2023-05-25 20:55:50,38.2%
2023-05-25 20:55:55,38.2%
2023-05-25 20:56:00,38.2%
2023-05-25 20:56:05,38.4%
2023-05-25 20:56:10,38.4%
2023-05-25 20:56:15,38.4%
2023-05-25 20:56:20,38.4%
2023-05-25 20:56:25,38.4%
2023-05-25 20:56:30,38.4%
2023-05-25 20:56:35,38.2%
2023-05-25 20:56:40,38.2%
2023-05-25 20:56:45,38.2%
2023-05-25 20:56:50,38.2%
2023-05-25 20:56:55,38.2%
2023-05-25 20:57:00,38.2%
2023-05-25 20:57:05,38.2%
2023-05-25 20:57:10,38.2%
2023-05-25 20:57:15,38.2%
2023-05-25 20:57:20,38.2%
2023-05-25 20:57:25,38.2%
2023-05-25 20:57:30,38.2%
2023-05-25 20:57:35,38.2%
2023-05-25 20:57:40,38.2%
2023-05-25 20:57:45,38.2%
2023-05-25 20:57:50,38.2%
2023-05-25 20:57:55,38.2%
2023-05-25 20:58:00,38.2%
2023-05-25 20:58:05,38.2%
2023-05-25 20:58:10,38.2%
2023-05-25 20:58:15,38.2%
2023-05-25 20:58:20,38.2%
2023-05-25 20:58:25,38.2%
2023-05-25 20:58:30,38.2%
2023-05-25 20:58:35,38.2%
2023-05-25 20:58:40,38.2%
2023-05-25 20:58:45,38.2%
2023-05-25 20:58:50,38.2%
2023-05-25 20:58:55,38.2%
2023-05-25 20:59:00,38.2%
2023-05-25 20:59:05,38.2%
2023-05-25 20:59:10,38.2%
2023-05-25 20:59:15,38.2%
2023-05-25 20:59:20,38.1%
2023-05-25 20:59:25,38.1%
2023-05-25 20:59:30,38.1%
2023-05-25 20:59:35,38.1%
2023-05-25 20:59:40,38.1%
2023-05-25 20:59:45,38.1%
2023-05-25 20:59:50,38.1%
2023-05-25 20:59:55,38.1%
2023-05-25 21:00:00,38.1%
2023-05-25 21:00:05,38.1%
2023-05-25 21:00:10,38.1%
2023-05-25 21:00:15,38.2%
2023-05-25 21:00:20,38.2%
2023-05-25 21:00:25,38.2%
2023-05-25 21:00:30,38.2%
2023-05-25 21:00:35,38.2%
2023-05-25 21:00:40,38.2%
2023-05-25 21:00:45,38.2%
2023-05-25 21:00:50,38.2%
2023-05-25 21:00:55,38.2%
2023-05-25 21:01:00,38.2%
2023-05-25 21:01:05,38.2%
2023-05-25 21:01:10,38.2%
2023-05-25 21:01:15,38.2%
2023-05-25 21:01:20,38.2%
2023-05-25 21:01:25,38.2%
2023-05-25 21:01:30,38.2%
2023-05-25 21:01:35,38.2%
2023-05-25 21:01:40,38.2%
2023-05-25 21:01:45,38.2%
2023-05-25 21:01:50,38.2%
2023-05-25 21:01:55,38.2%
2023-05-25 21:02:00,38.2%
2023-05-25 21:02:05,38.2%
2023-05-25 21:02:10,38.2%
2023-05-25 21:02:15,38.2%
2023-05-25 21:02:20,38.2%
2023-05-25 21:02:25,38.2%
2023-05-25 21:02:30,38.2%
2023-05-25 21:02:35,38.2%
2023-05-25 21:02:40,38.2%
2023-05-25 21:02:45,38.2%
2023-05-25 21:02:50,38.2%
2023-05-25 21:02:55,38.2%
2023-05-25 21:03:00,38.2%
2023-05-25 21:03:05,38.2%
2023-05-25 21:03:10,38.4%
2023-05-25 21:03:15,38.4%
2023-05-25 21:03:20,38.4%
2023-05-25 21:03:25,38.4%
2023-05-25 21:03:30,38.4%
2023-05-25 21:03:35,38.4%
2023-05-25 21:03:40,38.4%
2023-05-25 21:03:45,38.4%
2023-05-25 21:03:50,38.4%
2023-05-25 21:03:55,38.1%
2023-05-25 21:04:00,38.1%
2023-05-25 21:04:05,38.1%
2023-05-25 21:04:10,38.1%
2023-05-25 21:04:15,38.1%
2023-05-25 21:04:20,38.1%
2023-05-25 21:04:25,38.1%
2023-05-25 21:04:30,38.1%
2023-05-25 21:04:35,39.4%
2023-05-25 21:04:40,39.4%
2023-05-25 21:04:45,38.5%
2023-05-25 21:04:50,38.5%
2023-05-25 21:04:55,38.5%
2023-05-25 21:05:00,38.5%
2023-05-25 21:05:05,38.5%
2023-05-25 21:05:10,37.9%
2023-05-25 21:05:15,37.9%
2023-05-25 21:05:20,37.9%
2023-05-25 21:05:25,38.4%
2023-05-25 21:05:30,38.4%
2023-05-25 21:05:35,38.8%
2023-05-25 21:05:40,38.2%
2023-05-25 21:05:45,38.2%
2023-05-25 21:05:50,38.6%
2023-05-25 21:05:55,38.6%
2023-05-25 21:06:00,38.4%
2023-05-25 21:06:05,38.4%
2023-05-25 21:06:10,38.4%
2023-05-25 21:06:15,38.4%
2023-05-25 21:06:20,38.4%
2023-05-25 21:06:25,38.4%
2023-05-25 21:06:30,38.6%
2023-05-25 21:06:35,38.6%
2023-05-25 21:06:40,38.6%
2023-05-25 21:06:45,38.6%
2023-05-25 21:06:50,38.5%
2023-05-25 21:06:55,38.5%
2023-05-25 21:07:00,38.6%
2023-05-25 21:07:05,38.6%
2023-05-25 21:07:10,38.6%
2023-05-25 21:07:15,38.6%
2023-05-25 21:07:20,38.6%
2023-05-25 21:07:25,38.8%
2023-05-25 21:07:30,38.8%
2023-05-25 21:07:35,39.0%
2023-05-25 21:07:40,39.0%
2023-05-25 21:07:45,38.6%
2023-05-25 21:07:50,38.6%
2023-05-25 21:07:55,38.6%
2023-05-25 21:08:00,38.6%
2023-05-25 21:08:05,38.6%
2023-05-25 21:08:10,38.6%
2023-05-25 21:08:15,38.6%
2023-05-25 21:08:20,38.8%
2023-05-25 21:08:25,38.8%
2023-05-25 21:08:30,38.8%
2023-05-25 21:08:35,38.8%
2023-05-25 21:08:40,39.2%
2023-05-25 21:08:45,39.0%
2023-05-25 21:08:50,39.0%
2023-05-25 21:08:55,39.0%
2023-05-25 21:09:00,39.0%
2023-05-25 21:09:05,38.8%
2023-05-25 21:09:10,38.9%
2023-05-25 21:09:15,38.4%
2023-05-25 21:09:20,38.8%
2023-05-25 21:09:25,38.1%
2023-05-25 21:09:30,38.4%
2023-05-25 21:09:35,38.3%
2023-05-25 21:09:40,38.3%
2023-05-25 21:09:45,37.8%
2023-05-25 21:09:50,37.8%
2023-05-25 21:09:55,37.8%
2023-05-25 21:10:00,37.8%
2023-05-25 21:10:05,37.8%
2023-05-25 21:10:10,37.8%
2023-05-25 21:10:15,37.8%
2023-05-25 21:10:20,37.8%
2023-05-25 21:10:25,38.2%
2023-05-25 21:10:30,38.2%
2023-05-25 21:10:35,38.2%
2023-05-25 21:10:40,38.2%
2023-05-25 21:10:45,38.2%
2023-05-25 21:10:50,38.2%
2023-05-25 21:10:55,38.2%
2023-05-25 21:11:00,38.2%
2023-05-25 21:11:05,38.2%
2023-05-25 21:11:10,38.2%
2023-05-25 21:11:15,38.2%
2023-05-25 21:11:20,38.2%
2023-05-25 21:11:25,37.6%
2023-05-25 21:11:30,37.6%
2023-05-25 21:11:35,38.0%
2023-05-25 21:11:40,38.0%
2023-05-25 21:11:45,38.0%
2023-05-25 21:11:50,38.0%
2023-05-25 21:11:55,37.7%
2023-05-25 21:12:00,38.3%
2023-05-25 21:12:05,38.1%
2023-05-25 21:12:10,38.1%
2023-05-25 21:12:15,38.1%
2023-05-25 21:12:20,38.1%
2023-05-25 21:12:25,38.5%
2023-05-25 21:12:30,38.1%
2023-05-25 21:12:35,38.1%
2023-05-25 21:12:40,38.1%
2023-05-25 21:12:45,38.1%
2023-05-25 21:12:50,38.1%
2023-05-25 21:12:55,38.1%
2023-05-25 21:13:00,38.1%
2023-05-25 21:13:05,38.1%
2023-05-25 21:13:10,38.1%
2023-05-25 21:13:15,38.1%

