"Time","bandwidth_inbound","bandwidth_outbound"
2023-05-25 19:25:10,7.89 GB/s,6.80 GB/s
2023-05-25 19:25:15,3.33 GB/s,2.94 GB/s
2023-05-25 19:25:20,4.10 GB/s,4.27 GB/s
2023-05-25 19:25:25,7.75 GB/s,6.04 GB/s
2023-05-25 19:25:30,3.44 GB/s,3.03 GB/s
2023-05-25 19:25:35,1.27 GB/s,1.22 GB/s
2023-05-25 19:25:40,11.3 GB/s,9.73 GB/s
2023-05-25 19:25:45,3.73 GB/s,3.29 GB/s
2023-05-25 19:25:50,15.5 GB/s,13.2 GB/s
2023-05-25 19:25:55,7.61 GB/s,6.57 GB/s
2023-05-25 19:26:00,10.6 GB/s,9.03 GB/s
2023-05-25 19:26:05,1.05 GB/s,1.10 GB/s
2023-05-25 19:26:10,8.84 GB/s,7.59 GB/s
2023-05-25 19:26:15,5.69 GB/s,4.98 GB/s
2023-05-25 19:26:20,899 MB/s,826 MB/s
2023-05-25 19:26:25,8.35 GB/s,7.18 GB/s
2023-05-25 19:26:30,1.50 GB/s,1.43 GB/s
2023-05-25 19:26:35,6.13 GB/s,5.42 GB/s
2023-05-25 19:26:40,8.91 GB/s,7.88 GB/s
2023-05-25 19:26:45,7.82 GB/s,6.49 GB/s
2023-05-25 19:26:50,8.09 GB/s,6.89 GB/s
2023-05-25 19:26:55,8.64 GB/s,7.44 GB/s
2023-05-25 19:27:00,6.07 GB/s,5.27 GB/s
2023-05-25 19:27:05,4.08 GB/s,4.12 GB/s
2023-05-25 19:27:10,7.34 GB/s,5.69 GB/s
2023-05-25 19:27:15,6.53 GB/s,5.91 GB/s
2023-05-25 19:27:20,6.22 GB/s,5.19 GB/s
2023-05-25 19:27:25,10.9 GB/s,9.37 GB/s
2023-05-25 19:27:30,9.57 GB/s,8.62 GB/s
2023-05-25 19:27:35,6.27 GB/s,4.97 GB/s
2023-05-25 19:27:40,2.82 GB/s,2.40 GB/s
2023-05-25 19:27:45,2.44 GB/s,2.08 GB/s
2023-05-25 19:27:50,622 MB/s,793 MB/s
2023-05-25 19:27:55,4.80 GB/s,3.87 GB/s
2023-05-25 19:28:00,2.50 GB/s,2.16 GB/s
2023-05-25 19:28:05,221 MB/s,193 MB/s
2023-05-25 19:28:10,527 MB/s,526 MB/s
2023-05-25 19:28:15,77.3 MB/s,59.4 MB/s
2023-05-25 19:28:20,2.60 GB/s,2.26 GB/s
2023-05-25 19:28:25,357 MB/s,306 MB/s
2023-05-25 19:28:30,2.62 GB/s,2.23 GB/s
2023-05-25 19:28:35,2.82 GB/s,2.49 GB/s
2023-05-25 19:28:40,3.03 GB/s,2.61 GB/s
2023-05-25 19:28:45,3.07 GB/s,2.68 GB/s
2023-05-25 19:28:50,3.02 GB/s,2.63 GB/s
2023-05-25 19:28:55,5.48 GB/s,4.64 GB/s
2023-05-25 19:29:00,5.35 GB/s,4.55 GB/s
2023-05-25 19:29:05,383 MB/s,371 MB/s
2023-05-25 19:29:10,3.03 GB/s,2.68 GB/s
2023-05-25 19:29:15,2.12 GB/s,1.70 GB/s
2023-05-25 19:29:20,3.04 GB/s,2.63 GB/s
2023-05-25 19:29:25,3.26 GB/s,2.84 GB/s
2023-05-25 19:29:30,161 MB/s,153 MB/s
2023-05-25 19:29:35,581 MB/s,564 MB/s
2023-05-25 19:29:40,2.72 GB/s,2.37 GB/s
2023-05-25 19:29:45,333 MB/s,322 MB/s
2023-05-25 19:29:50,5.51 GB/s,4.71 GB/s
2023-05-25 19:29:55,2.94 GB/s,3.28 GB/s
2023-05-25 19:30:00,5.02 GB/s,3.50 GB/s
2023-05-25 19:30:05,286 MB/s,313 MB/s
2023-05-25 19:30:10,4.99 GB/s,4.27 GB/s
2023-05-25 19:30:15,2.24 GB/s,1.91 GB/s
2023-05-25 19:30:20,2.44 GB/s,2.08 GB/s
2023-05-25 19:30:25,443 MB/s,430 MB/s
2023-05-25 19:30:30,3.00 GB/s,2.62 GB/s
2023-05-25 19:30:35,3.38 GB/s,2.92 GB/s
2023-05-25 19:30:40,344 MB/s,333 MB/s
2023-05-25 19:30:45,12.5 MB/s,10.9 MB/s
2023-05-25 19:30:50,2.61 GB/s,2.23 GB/s
2023-05-25 19:30:55,20.7 MB/s,18.0 MB/s
2023-05-25 19:31:00,538 MB/s,517 MB/s
2023-05-25 19:31:05,2.32 GB/s,1.98 GB/s
2023-05-25 19:31:10,4.69 GB/s,3.99 GB/s
2023-05-25 19:31:15,1.04 GB/s,1.68 GB/s
2023-05-25 19:31:20,2.29 GB/s,1.20 GB/s
2023-05-25 19:31:25,3.02 GB/s,2.59 GB/s
2023-05-25 19:31:30,2.33 GB/s,1.98 GB/s
2023-05-25 19:31:35,2.35 GB/s,2.01 GB/s
2023-05-25 19:31:40,666 MB/s,688 MB/s
2023-05-25 19:31:45,5.52 GB/s,4.69 GB/s
2023-05-25 19:31:50,1.48 GB/s,1.75 GB/s
2023-05-25 19:31:55,1.91 GB/s,1.19 GB/s
2023-05-25 19:32:00,2.54 GB/s,2.17 GB/s
2023-05-25 19:32:05,298 MB/s,288 MB/s
2023-05-25 19:32:10,2.67 GB/s,2.27 GB/s
2023-05-25 19:32:15,2.27 GB/s,2.25 GB/s
2023-05-25 19:32:20,1.25 GB/s,856 MB/s
2023-05-25 19:32:25,420 MB/s,409 MB/s
2023-05-25 19:32:30,2.62 GB/s,2.25 GB/s
2023-05-25 19:32:35,484 MB/s,505 MB/s
2023-05-25 19:32:40,793 MB/s,766 MB/s
2023-05-25 19:32:45,2.59 GB/s,2.22 GB/s
2023-05-25 19:32:50,2.89 GB/s,2.54 GB/s
2023-05-25 19:32:55,2.68 GB/s,2.25 GB/s
2023-05-25 19:33:00,487 MB/s,470 MB/s
2023-05-25 19:33:05,246 MB/s,250 MB/s
2023-05-25 19:33:10,475 MB/s,451 MB/s
2023-05-25 19:33:15,3.21 GB/s,2.77 GB/s
2023-05-25 19:33:20,2.83 GB/s,2.41 GB/s
2023-05-25 19:33:25,2.52 GB/s,2.15 GB/s
2023-05-25 19:33:30,1.78 GB/s,2.04 GB/s
2023-05-25 19:33:35,1.50 GB/s,831 MB/s
2023-05-25 19:33:40,17.4 MB/s,15.1 MB/s
2023-05-25 19:33:45,130 MB/s,124 MB/s
2023-05-25 19:33:50,2.40 GB/s,2.07 GB/s
2023-05-25 19:33:55,3.90 GB/s,3.74 GB/s
2023-05-25 19:34:00,3.98 GB/s,2.96 GB/s
2023-05-25 19:34:05,280 MB/s,281 MB/s
2023-05-25 19:34:10,5.49 GB/s,4.67 GB/s
2023-05-25 19:34:15,218 MB/s,210 MB/s
2023-05-25 19:34:20,144 MB/s,175 MB/s
2023-05-25 19:34:25,2.77 GB/s,2.39 GB/s
2023-05-25 19:34:30,4.30 GB/s,4.14 GB/s
2023-05-25 19:34:35,1.49 GB/s,844 MB/s
2023-05-25 19:34:40,524 MB/s,552 MB/s
2023-05-25 19:34:45,3.11 GB/s,2.62 GB/s
2023-05-25 19:34:50,288 MB/s,324 MB/s
2023-05-25 19:34:55,5.63 GB/s,4.78 GB/s
2023-05-25 19:35:00,243 MB/s,226 MB/s
2023-05-25 19:35:05,3.04 GB/s,2.65 GB/s
2023-05-25 19:35:10,3.08 GB/s,2.60 GB/s
2023-05-25 19:35:15,11.1 MB/s,9.75 MB/s
2023-05-25 19:35:20,291 MB/s,281 MB/s
2023-05-25 19:35:25,173 MB/s,166 MB/s
2023-05-25 19:35:30,20.1 MB/s,17.6 MB/s
2023-05-25 19:35:35,5.40 GB/s,4.62 GB/s
2023-05-25 19:35:40,2.24 GB/s,1.90 GB/s
2023-05-25 19:35:45,2.76 GB/s,2.36 GB/s
2023-05-25 19:35:50,25.4 MB/s,21.9 MB/s
2023-05-25 19:35:55,23.7 MB/s,20.7 MB/s
2023-05-25 19:36:00,2.66 GB/s,2.29 GB/s
2023-05-25 19:36:05,2.29 GB/s,1.95 GB/s
2023-05-25 19:36:10,2.93 GB/s,2.50 GB/s
2023-05-25 19:36:15,193 MB/s,213 MB/s
2023-05-25 19:36:20,359 MB/s,317 MB/s
2023-05-25 19:36:25,21.3 MB/s,19.0 MB/s
2023-05-25 19:36:30,2.57 GB/s,2.23 GB/s
2023-05-25 19:36:35,2.46 GB/s,2.12 GB/s
2023-05-25 19:36:40,3.08 GB/s,2.66 GB/s
2023-05-25 19:36:45,5.01 GB/s,4.26 GB/s
2023-05-25 19:36:50,2.88 GB/s,2.50 GB/s
2023-05-25 19:36:55,272 MB/s,263 MB/s
2023-05-25 19:37:00,3.21 GB/s,2.78 GB/s
2023-05-25 19:37:05,216 MB/s,244 MB/s
2023-05-25 19:37:10,3.58 GB/s,3.70 GB/s
2023-05-25 19:37:15,2.12 GB/s,1.16 GB/s
2023-05-25 19:37:20,704 MB/s,726 MB/s
2023-05-25 19:37:25,5.37 GB/s,4.54 GB/s
2023-05-25 19:37:30,31.4 MB/s,27.2 MB/s
2023-05-25 19:37:35,472 MB/s,455 MB/s
2023-05-25 19:37:40,5.66 GB/s,5.29 GB/s
2023-05-25 19:37:45,7.43 GB/s,5.91 GB/s
2023-05-25 19:37:50,2.36 GB/s,2.01 GB/s
2023-05-25 19:37:55,2.33 GB/s,1.99 GB/s
2023-05-25 19:38:00,7.41 GB/s,6.34 GB/s
2023-05-25 19:38:05,5.68 GB/s,4.84 GB/s
2023-05-25 19:38:10,468 MB/s,436 MB/s
2023-05-25 19:38:15,3.46 GB/s,3.05 GB/s
2023-05-25 19:38:20,2.63 GB/s,2.22 GB/s
2023-05-25 19:38:25,5.21 GB/s,4.49 GB/s
2023-05-25 19:38:30,2.85 GB/s,2.45 GB/s
2023-05-25 19:38:35,9.81 GB/s,8.34 GB/s
2023-05-25 19:38:40,3.36 GB/s,2.94 GB/s
2023-05-25 19:38:45,5.44 GB/s,4.71 GB/s
2023-05-25 19:38:50,5.37 GB/s,4.75 GB/s
2023-05-25 19:38:55,7.73 GB/s,6.49 GB/s
2023-05-25 19:39:00,2.68 GB/s,2.29 GB/s
2023-05-25 19:39:05,5.62 GB/s,4.86 GB/s
2023-05-25 19:39:10,393 MB/s,352 MB/s
2023-05-25 19:39:15,2.75 GB/s,2.35 GB/s
2023-05-25 19:39:20,5.00 GB/s,4.28 GB/s
2023-05-25 19:39:25,3.16 GB/s,2.79 GB/s
2023-05-25 19:39:30,11.0 GB/s,9.33 GB/s
2023-05-25 19:39:35,5.40 GB/s,5.28 GB/s
2023-05-25 19:39:40,4.64 GB/s,3.26 GB/s
2023-05-25 19:39:45,3.44 GB/s,3.00 GB/s
2023-05-25 19:39:50,3.05 GB/s,2.70 GB/s
2023-05-25 19:39:55,5.39 GB/s,4.72 GB/s
2023-05-25 19:40:00,3.02 GB/s,2.55 GB/s
2023-05-25 19:40:05,7.46 GB/s,6.35 GB/s
2023-05-25 19:40:10,356 MB/s,342 MB/s
2023-05-25 19:40:15,5.74 GB/s,5.01 GB/s
2023-05-25 19:40:20,1.58 GB/s,2.03 GB/s
2023-05-25 19:40:25,5.14 GB/s,3.81 GB/s
2023-05-25 19:40:30,2.69 GB/s,2.29 GB/s
2023-05-25 19:40:35,2.60 GB/s,2.21 GB/s
2023-05-25 19:40:40,4.79 GB/s,4.09 GB/s
2023-05-25 19:40:45,3.23 GB/s,2.80 GB/s
2023-05-25 19:40:50,2.23 GB/s,1.90 GB/s
2023-05-25 19:40:55,5.40 GB/s,4.59 GB/s
2023-05-25 19:41:00,5.33 GB/s,4.55 GB/s
2023-05-25 19:41:05,3.10 GB/s,2.70 GB/s
2023-05-25 19:41:10,8.36 GB/s,7.14 GB/s
2023-05-25 19:41:15,7.68 GB/s,6.59 GB/s
2023-05-25 19:41:20,2.85 GB/s,2.50 GB/s
2023-05-25 19:41:25,8.51 GB/s,7.25 GB/s
2023-05-25 19:41:30,439 MB/s,436 MB/s
2023-05-25 19:41:35,5.41 GB/s,4.66 GB/s
2023-05-25 19:41:40,3.54 GB/s,3.13 GB/s
2023-05-25 19:41:45,7.91 GB/s,6.70 GB/s
2023-05-25 19:41:50,8.84 GB/s,7.64 GB/s
2023-05-25 19:41:55,7.78 GB/s,7.36 GB/s
2023-05-25 19:42:00,19.0 GB/s,15.7 GB/s
2023-05-25 19:42:05,16.1 GB/s,13.7 GB/s
2023-05-25 19:42:10,24.6 GB/s,21.0 GB/s
2023-05-25 19:42:15,16.7 GB/s,14.3 GB/s
2023-05-25 19:42:20,9.54 GB/s,8.35 GB/s
2023-05-25 19:42:25,12.1 GB/s,10.6 GB/s
2023-05-25 19:42:30,14.6 GB/s,12.5 GB/s
2023-05-25 19:42:35,11.3 GB/s,9.80 GB/s
2023-05-25 19:42:40,8.96 GB/s,7.77 GB/s
2023-05-25 19:42:45,11.2 GB/s,9.79 GB/s
2023-05-25 19:42:50,20.3 GB/s,17.6 GB/s
2023-05-25 19:42:55,7.56 GB/s,6.57 GB/s
2023-05-25 19:43:00,16.9 GB/s,14.2 GB/s
2023-05-25 19:43:05,11.2 GB/s,9.71 GB/s
2023-05-25 19:43:10,13.6 GB/s,11.9 GB/s
2023-05-25 19:43:15,14.9 GB/s,13.1 GB/s
2023-05-25 19:43:20,15.4 GB/s,12.8 GB/s
2023-05-25 19:43:25,9.55 GB/s,8.91 GB/s
2023-05-25 19:43:30,24.1 GB/s,20.6 GB/s
2023-05-25 19:43:35,17.8 GB/s,15.2 GB/s
2023-05-25 19:43:40,12.8 GB/s,10.3 GB/s
2023-05-25 19:43:45,3.86 GB/s,3.46 GB/s
2023-05-25 19:43:50,19.6 GB/s,17.2 GB/s
2023-05-25 19:43:55,24.4 GB/s,20.5 GB/s
2023-05-25 19:44:00,6.43 GB/s,5.60 GB/s
2023-05-25 19:44:05,15.3 GB/s,13.1 GB/s
2023-05-25 19:44:10,17.4 GB/s,15.0 GB/s
2023-05-25 19:44:15,6.81 GB/s,6.08 GB/s
2023-05-25 19:44:20,16.8 GB/s,14.5 GB/s
2023-05-25 19:44:25,8.97 GB/s,8.21 GB/s
2023-05-25 19:44:30,19.2 GB/s,18.1 GB/s
2023-05-25 19:44:35,17.6 GB/s,15.0 GB/s
2023-05-25 19:44:40,16.4 GB/s,13.3 GB/s
2023-05-25 19:44:45,21.6 GB/s,18.5 GB/s
2023-05-25 19:44:50,11.8 GB/s,10.2 GB/s
2023-05-25 19:44:55,16.2 GB/s,14.0 GB/s
2023-05-25 19:45:00,18.6 GB/s,16.1 GB/s
2023-05-25 19:45:05,19.2 GB/s,16.3 GB/s
2023-05-25 19:45:10,8.25 GB/s,7.18 GB/s
2023-05-25 19:45:15,11.9 GB/s,10.3 GB/s
2023-05-25 19:45:20,9.98 GB/s,9.87 GB/s
2023-05-25 19:45:25,16.1 GB/s,14.9 GB/s
2023-05-25 19:45:30,12.3 GB/s,10.7 GB/s
2023-05-25 19:45:35,12.3 GB/s,11.1 GB/s
2023-05-25 19:45:40,15.7 GB/s,13.1 GB/s
2023-05-25 19:45:45,18.8 GB/s,16.3 GB/s
2023-05-25 19:45:50,7.89 GB/s,8.01 GB/s
2023-05-25 19:45:55,4.98 GB/s,4.99 GB/s
2023-05-25 19:46:00,4.75 GB/s,5.11 GB/s
2023-05-25 19:46:05,14.4 GB/s,12.7 GB/s
2023-05-25 19:46:10,10.4 GB/s,10.6 GB/s
2023-05-25 19:46:15,6.08 GB/s,7.89 GB/s
2023-05-25 19:46:20,1.85 GB/s,2.37 GB/s
2023-05-25 19:46:25,2.05 GB/s,2.54 GB/s
2023-05-25 19:46:30,13.2 GB/s,12.5 GB/s
2023-05-25 19:46:35,3.83 GB/s,5.78 GB/s
2023-05-25 19:46:40,3.93 GB/s,2.88 GB/s
2023-05-25 19:46:45,14.9 GB/s,13.6 GB/s
2023-05-25 19:46:50,16.0 GB/s,13.6 GB/s
2023-05-25 19:46:55,11.6 GB/s,10.2 GB/s
2023-05-25 19:47:00,9.63 GB/s,8.51 GB/s
2023-05-25 19:47:05,3.41 GB/s,5.19 GB/s
2023-05-25 19:47:10,22.7 GB/s,20.7 GB/s
2023-05-25 19:47:15,12.6 GB/s,10.3 GB/s
2023-05-25 19:47:20,15.9 MB/s,13.8 MB/s
2023-05-25 19:47:25,18.4 MB/s,16.0 MB/s
2023-05-25 19:47:30,12.3 MB/s,10.6 MB/s
2023-05-25 19:47:35,423 MB/s,430 MB/s
2023-05-25 19:47:40,182 MB/s,158 MB/s
2023-05-25 19:47:45,573 MB/s,597 MB/s
2023-05-25 19:47:50,413 MB/s,359 MB/s
2023-05-25 19:47:55,404 MB/s,392 MB/s
2023-05-25 19:48:00,2.68 GB/s,2.28 GB/s
2023-05-25 19:48:05,423 MB/s,410 MB/s
2023-05-25 19:48:10,12.0 MB/s,10.4 MB/s
2023-05-25 19:48:15,5.16 GB/s,4.39 GB/s
2023-05-25 19:48:20,20.0 MB/s,17.4 MB/s
2023-05-25 19:48:25,158 MB/s,151 MB/s
2023-05-25 19:48:30,28.7 MB/s,24.8 MB/s
2023-05-25 19:48:35,2.63 GB/s,2.24 GB/s
2023-05-25 19:48:40,2.70 GB/s,2.30 GB/s
2023-05-25 19:48:45,101 MB/s,98.0 MB/s
2023-05-25 19:48:50,2.81 GB/s,2.41 GB/s
2023-05-25 19:48:55,2.29 GB/s,1.95 GB/s
2023-05-25 19:49:00,2.88 GB/s,2.48 GB/s
2023-05-25 19:49:05,20.5 MB/s,17.9 MB/s
2023-05-25 19:49:10,334 MB/s,323 MB/s
2023-05-25 19:49:15,18.9 MB/s,16.8 MB/s
2023-05-25 19:49:20,2.46 GB/s,2.11 GB/s
2023-05-25 19:49:25,62.3 MB/s,93.6 MB/s
2023-05-25 19:49:30,462 MB/s,411 MB/s
2023-05-25 19:49:35,2.38 GB/s,2.03 GB/s
2023-05-25 19:49:40,2.61 GB/s,2.22 GB/s
2023-05-25 19:49:45,510 MB/s,510 MB/s
2023-05-25 19:49:50,2.40 GB/s,2.03 GB/s
2023-05-25 19:49:55,198 MB/s,190 MB/s
2023-05-25 19:50:00,11.3 MB/s,9.78 MB/s
2023-05-25 19:50:05,5.24 GB/s,4.46 GB/s
2023-05-25 19:50:10,2.21 GB/s,1.88 GB/s
2023-05-25 19:50:15,2.86 GB/s,2.43 GB/s
2023-05-25 19:50:20,2.30 GB/s,1.99 GB/s
2023-05-25 19:50:25,525 MB/s,481 MB/s
2023-05-25 19:50:30,329 MB/s,330 MB/s
2023-05-25 19:50:35,75.7 MB/s,62.3 MB/s
2023-05-25 19:50:40,3.03 GB/s,2.63 GB/s
2023-05-25 19:50:45,16.5 MB/s,14.3 MB/s
2023-05-25 19:50:50,14.5 MB/s,12.7 MB/s
2023-05-25 19:50:55,15.2 MB/s,13.1 MB/s
2023-05-25 19:51:00,2.68 GB/s,2.29 GB/s
2023-05-25 19:51:05,2.31 GB/s,1.96 GB/s
2023-05-25 19:51:10,16.9 GB/s,15.6 GB/s
2023-05-25 19:51:15,18.6 GB/s,15.0 GB/s
2023-05-25 19:51:20,908 MB/s,897 MB/s
2023-05-25 19:51:25,1.42 GB/s,1.81 GB/s
2023-05-25 19:51:30,2.76 GB/s,2.08 GB/s
2023-05-25 19:51:35,3.85 GB/s,3.60 GB/s
2023-05-25 19:51:40,2.19 GB/s,3.58 GB/s
2023-05-25 19:51:45,778 MB/s,794 MB/s
2023-05-25 19:51:50,1.01 GB/s,1.10 GB/s
2023-05-25 19:51:55,2.31 GB/s,4.03 GB/s
2023-05-25 19:52:00,4.96 GB/s,6.49 GB/s
2023-05-25 19:52:05,3.29 GB/s,2.88 GB/s
2023-05-25 19:52:10,669 MB/s,570 MB/s
2023-05-25 19:52:15,801 MB/s,981 MB/s
2023-05-25 19:52:20,1.02 GB/s,1.03 GB/s
2023-05-25 19:52:25,946 MB/s,1.23 GB/s
2023-05-25 19:52:30,3.34 GB/s,3.13 GB/s
2023-05-25 19:52:35,975 MB/s,960 MB/s
2023-05-25 19:52:40,4.69 GB/s,4.66 GB/s
2023-05-25 19:52:45,4.58 GB/s,4.71 GB/s
2023-05-25 19:52:50,9.43 GB/s,7.92 GB/s
2023-05-25 19:52:55,8.22 GB/s,6.81 GB/s
2023-05-25 19:53:00,9.64 GB/s,8.32 GB/s
2023-05-25 19:53:05,14.2 GB/s,12.2 GB/s
2023-05-25 19:53:10,9.67 GB/s,8.61 GB/s
2023-05-25 19:53:15,14.2 GB/s,11.9 GB/s
2023-05-25 19:53:20,15.2 GB/s,12.9 GB/s
2023-05-25 19:53:25,11.7 GB/s,9.97 GB/s
2023-05-25 19:53:30,7.03 GB/s,6.56 GB/s
2023-05-25 19:53:35,15.3 GB/s,12.7 GB/s
2023-05-25 19:53:40,8.72 GB/s,8.08 GB/s
2023-05-25 19:53:45,8.42 GB/s,7.19 GB/s
2023-05-25 19:53:50,5.55 GB/s,4.36 GB/s
2023-05-25 19:53:55,9.87 GB/s,8.89 GB/s
2023-05-25 19:54:00,7.47 GB/s,6.71 GB/s
2023-05-25 19:54:05,13.5 GB/s,10.9 GB/s
2023-05-25 19:54:10,10.3 GB/s,8.82 GB/s
2023-05-25 19:54:15,11.1 GB/s,9.54 GB/s
2023-05-25 19:54:20,5.84 GB/s,5.05 GB/s
2023-05-25 19:54:25,14.1 GB/s,12.1 GB/s
2023-05-25 19:54:30,6.71 GB/s,6.46 GB/s
2023-05-25 19:54:35,10.7 GB/s,8.63 GB/s
2023-05-25 19:54:40,8.17 GB/s,7.12 GB/s
2023-05-25 19:54:45,6.97 GB/s,6.04 GB/s
2023-05-25 19:54:50,16.1 GB/s,13.7 GB/s
2023-05-25 19:54:55,7.85 GB/s,6.79 GB/s
2023-05-25 19:55:00,13.6 GB/s,11.6 GB/s
2023-05-25 19:55:05,3.02 GB/s,2.72 GB/s
2023-05-25 19:55:10,5.78 GB/s,5.38 GB/s
2023-05-25 19:55:15,950 MB/s,956 MB/s
2023-05-25 19:55:20,986 MB/s,952 MB/s
2023-05-25 19:55:25,833 MB/s,791 MB/s
2023-05-25 19:55:30,884 MB/s,768 MB/s
2023-05-25 19:55:35,2.48 GB/s,4.22 GB/s
2023-05-25 19:55:40,5.19 GB/s,6.59 GB/s
2023-05-25 19:55:45,2.16 GB/s,3.50 GB/s
2023-05-25 19:55:50,1.12 GB/s,1.37 GB/s
2023-05-25 19:55:55,2.16 GB/s,2.69 GB/s
2023-05-25 19:56:00,926 MB/s,844 MB/s
2023-05-25 19:56:05,1.97 GB/s,3.11 GB/s
2023-05-25 19:56:10,681 MB/s,658 MB/s
2023-05-25 19:56:15,7.39 GB/s,6.98 GB/s
2023-05-25 19:56:20,4.57 GB/s,3.42 GB/s
2023-05-25 19:56:25,473 MB/s,457 MB/s
2023-05-25 19:56:30,1.41 GB/s,1.70 GB/s
2023-05-25 19:56:35,6.53 GB/s,5.11 GB/s
2023-05-25 19:56:40,5.45 GB/s,4.65 GB/s
2023-05-25 19:56:45,5.26 GB/s,4.54 GB/s
2023-05-25 19:56:50,5.03 GB/s,4.28 GB/s
2023-05-25 19:56:55,3.22 GB/s,2.78 GB/s
2023-05-25 19:57:00,370 MB/s,400 MB/s
2023-05-25 19:57:05,731 MB/s,693 MB/s
2023-05-25 19:57:10,578 MB/s,533 MB/s
2023-05-25 19:57:15,2.62 GB/s,2.25 GB/s
2023-05-25 19:57:20,864 MB/s,816 MB/s
2023-05-25 19:57:25,1.06 GB/s,1.06 GB/s
2023-05-25 19:57:30,819 MB/s,762 MB/s
2023-05-25 19:57:35,5.53 GB/s,4.71 GB/s
2023-05-25 19:57:40,3.35 GB/s,2.91 GB/s
2023-05-25 19:57:45,5.61 GB/s,4.84 GB/s
2023-05-25 19:57:50,3.06 GB/s,2.68 GB/s
2023-05-25 19:57:55,2.73 GB/s,2.33 GB/s
2023-05-25 19:58:00,5.41 GB/s,5.23 GB/s
2023-05-25 19:58:05,2.59 GB/s,1.72 GB/s
2023-05-25 19:58:10,165 MB/s,112 MB/s
2023-05-25 19:58:15,510 MB/s,516 MB/s
2023-05-25 19:58:20,665 MB/s,619 MB/s
2023-05-25 19:58:25,2.97 GB/s,2.56 GB/s
2023-05-25 19:58:30,2.99 GB/s,2.59 GB/s
2023-05-25 19:58:35,2.81 GB/s,2.41 GB/s
2023-05-25 19:58:40,2.66 GB/s,2.34 GB/s
2023-05-25 19:58:45,5.25 GB/s,4.47 GB/s
2023-05-25 19:58:50,249 MB/s,262 MB/s
2023-05-25 19:58:55,126 MB/s,95.4 MB/s
2023-05-25 19:59:00,2.89 GB/s,2.52 GB/s
2023-05-25 19:59:05,2.69 GB/s,2.29 GB/s
2023-05-25 19:59:10,2.75 GB/s,2.40 GB/s
2023-05-25 19:59:15,1.68 GB/s,2.15 GB/s
2023-05-25 19:59:20,4.91 GB/s,3.64 GB/s
2023-05-25 19:59:25,13.5 GB/s,11.5 GB/s
2023-05-25 19:59:30,16.2 GB/s,14.0 GB/s
2023-05-25 19:59:35,12.5 GB/s,11.4 GB/s
2023-05-25 19:59:40,8.77 GB/s,7.20 GB/s
2023-05-25 19:59:45,7.36 GB/s,5.88 GB/s
2023-05-25 19:59:50,5.67 GB/s,4.88 GB/s
2023-05-25 19:59:55,14.4 GB/s,12.4 GB/s
2023-05-25 20:00:00,3.55 GB/s,3.17 GB/s
2023-05-25 20:00:05,6.15 GB/s,5.42 GB/s
2023-05-25 20:00:10,6.53 GB/s,5.65 GB/s
2023-05-25 20:00:15,13.6 GB/s,11.9 GB/s
2023-05-25 20:00:20,6.90 GB/s,5.83 GB/s
2023-05-25 20:00:25,6.03 GB/s,5.24 GB/s
2023-05-25 20:00:30,9.19 GB/s,7.98 GB/s
2023-05-25 20:00:35,8.67 GB/s,7.42 GB/s
2023-05-25 20:00:40,7.88 GB/s,6.86 GB/s
2023-05-25 20:00:45,8.57 GB/s,7.45 GB/s
2023-05-25 20:00:50,8.79 GB/s,8.30 GB/s
2023-05-25 20:00:55,13.1 GB/s,10.5 GB/s
2023-05-25 20:01:00,3.24 GB/s,2.88 GB/s
2023-05-25 20:01:05,8.60 GB/s,7.42 GB/s
2023-05-25 20:01:10,9.13 GB/s,7.91 GB/s
